date,product,price
2026-06-20,芹菜,5.35
2026-06-21,芹菜,6.04
2026-06-22,芹菜,4.39
2026-06-23,芹菜,4.34
2026-06-24,芹菜,5.05
2026-06-25,芹菜,4.74
2026-06-26,芹菜,5.22
2026-06-27,芹菜,4.42
2026-06-28,芹菜,3.78
2026-06-29,芹菜,4.14
2026-06-30,芹菜,4.28
2026-07-01,芹菜,4.02
2026-07-02,芹菜,3.76
2026-07-03,芹菜,3.97
2026-07-04,芹菜,3.97
2026-07-05,芹菜,4.05
2026-07-06,芹菜,3.66
2026-07-07,芹菜,3.24
2026-07-08,芹菜,3.43
2026-07-09,芹菜,4.03
2026-07-10,芹菜,3.02
2026-04-12,豌豆,8.44
2026-04-13,豌豆,7.86
2026-04-14,豌豆,8.69
2026-04-15,豌豆,10.48
2026-04-16,豌豆,9.43
2026-04-17,豌豆,9.47
2026-04-18,豌豆,7.93
2026-04-19,豌豆,10.53
2026-04-20,豌豆,10.43
2026-04-21,豌豆,12.19
2026-04-22,豌豆,9.1
2026-04-23,豌豆,9.55
2026-04-24,豌豆,9.35
2026-04-25,豌豆,10.67
2026-04-26,豌豆,8.36
2026-04-27,豌豆,8.48
2026-04-28,豌豆,8.56
2026-04-29,豌豆,7.74
2026-04-30,豌豆,6.7
2026-05-01,豌豆,7.22
2026-05-02,豌豆,8.08
2026-05-03,豌豆,5.42
2026-05-04,豌豆,6.73
2026-05-05,豌豆,5.72
2026-05-06,豌豆,8.05
2026-05-07,豌豆,4.91
2026-05-08,豌豆,6.25
2026-05-09,豌豆,7.6
2026-05-10,豌豆,9.29
2026-05-11,豌豆,7.62
2026-05-12,豌豆,7.33
2026-05-13,豌豆,10.56
2026-05-14,豌豆,6.85
2026-05-15,豌豆,6.2
2026-05-16,豌豆,9.58
2026-05-17,豌豆,8.61
2026-05-18,豌豆,8.08
2026-05-19,豌豆,10.19
2026-05-20,豌豆,9.6
2026-05-21,豌豆,8.53
2026-05-22,豌豆,7.5
2026-05-23,豌豆,9.86
2026-05-24,豌豆,9.32
2026-05-25,豌豆,8.11
2026-05-26,豌豆,10.11
2026-05-27,豌豆,6.27
2026-05-28,豌豆,5.38
2026-05-29,豌豆,6.06
2026-05-30,豌豆,6.55
2026-05-31,豌豆,6.66
2026-06-01,豌豆,5.89
2026-06-02,豌豆,6.49
2026-06-03,豌豆,4.52
2026-06-04,豌豆,7.79
2026-06-05,豌豆,6.06
2026-06-06,豌豆,7.68
2026-06-07,豌豆,6.99
2026-06-08,豌豆,7.43
2026-06-09,豌豆,7.91
2026-06-10,豌豆,8.14
2026-06-11,豌豆,8.77
2026-06-12,豌豆,9.99
2026-06-13,豌豆,9.02
2026-06-14,豌豆,9.99
2026-06-15,豌豆,9.34
2026-06-16,豌豆,11.44
2026-06-17,豌豆,9.1
2026-06-18,豌豆,12.2
2026-06-19,豌豆,10.05
2026-06-20,豌豆,8.36
2026-06-21,豌豆,10.15
2026-06-22,豌豆,9.02
2026-06-23,豌豆,10.63
2026-06-24,豌豆,8.58
2026-06-25,豌豆,8.53
2026-06-26,豌豆,6.48
2026-06-27,豌豆,7.88
2026-06-28,豌豆,5.19
2026-06-29,豌豆,5.9
2026-06-30,豌豆,8.45
2026-07-01,豌豆,8.25
2026-07-02,豌豆,7.64
2026-07-03,豌豆,5.86
2026-07-04,豌豆,6.91
2026-07-05,豌豆,6.97
2026-07-06,豌豆,5.65
2026-07-07,豌豆,8.96
2026-07-08,豌豆,8.38
2026-07-09,豌豆,7.27
2026-07-10,豌豆,7.79
2026-04-12,樱桃,30.94
2026-04-13,樱桃,22.06
2026-04-14,樱桃,31.33
2026-04-15,樱桃,30.47
2026-04-16,樱桃,29.97
2026-04-17,樱桃,33.96
2026-04-18,樱桃,43.83
2026-04-19,樱桃,38.9
2026-04-20,樱桃,33.46
2026-04-21,樱桃,38.36
2026-04-22,樱桃,41.58
2026-04-23,樱桃,38.72
2026-04-24,樱桃,33.91
2026-04-25,樱桃,29.66
2026-04-26,樱桃,34.53
2026-04-27,樱桃,31.92
2026-04-28,樱桃,32.94
2026-04-29,樱桃,30.58
2026-04-30,樱桃,31.37
2026-05-01,樱桃,23.31
2026-05-02,樱桃,30.91
2026-05-03,樱桃,25.35
2026-05-04,樱桃,33.54
2026-05-05,樱桃,21.09
2026-05-06,樱桃,32.25
2026-05-07,樱桃,25.82
2026-05-08,樱桃,22.72
2026-05-09,樱桃,24.38
2026-05-10,樱桃,26.18
2026-05-11,樱桃,30.69
2026-05-12,樱桃,32.35
2026-05-13,樱桃,28.63
2026-05-14,樱桃,32.26
2026-05-15,樱桃,43.06
2026-05-16,樱桃,42.09
2026-05-17,樱桃,36.98
2026-05-18,樱桃,35.67
2026-05-19,樱桃,36.26
2026-05-20,樱桃,38.45
2026-05-21,樱桃,30.79
2026-05-22,樱桃,33.69
2026-05-23,樱桃,26.58
2026-05-24,樱桃,34.92
2026-05-25,樱桃,34.93
2026-05-26,樱桃,28.64
2026-05-27,樱桃,36.63
2026-05-28,樱桃,22.78
2026-05-29,樱桃,20.51
2026-05-30,樱桃,27.03
2026-05-31,樱桃,29.81
2026-06-01,樱桃,31.95
2026-06-02,樱桃,21.82
2026-06-03,樱桃,28.5
2026-06-04,樱桃,23.5
2026-06-05,樱桃,23.2
2026-06-06,樱桃,28.51
2026-06-07,樱桃,28.25
2026-06-08,樱桃,19.2
2026-06-09,樱桃,34.08
2026-06-10,樱桃,34.9
2026-06-11,樱桃,27.18
2026-06-12,樱桃,33.09
2026-06-13,樱桃,34.79
2026-06-14,樱桃,34.89
2026-06-15,樱桃,32.24
2026-06-16,樱桃,32.5
2026-06-17,樱桃,35.98
2026-06-18,樱桃,41.69
2026-06-19,樱桃,38.92
2026-06-20,樱桃,34.6
2026-06-21,樱桃,39.28
2026-06-22,樱桃,22.29
2026-06-23,樱桃,39.38
2026-06-24,樱桃,25.33
2026-06-25,樱桃,30.35
2026-06-26,樱桃,25.71
2026-06-27,樱桃,23.68
2026-06-28,樱桃,33.54
2026-06-29,樱桃,25.11
2026-06-30,樱桃,27.82
2026-07-01,樱桃,25.29
2026-07-02,樱桃,27.1
2026-07-03,樱桃,24.99
2026-07-04,樱桃,18.81
2026-07-05,樱桃,29.27
2026-07-06,樱桃,23.01
2026-07-07,樱桃,18.89
2026-07-08,樱桃,24.82
2026-07-09,樱桃,34.5
2026-07-10,樱桃,32.67
2026-04-12,生菜,3.79
2026-04-13,生菜,3.96
2026-04-14,生菜,4.14
2026-04-15,生菜,5.73
2026-04-16,生菜,4.84
2026-04-17,生菜,4.98
2026-04-18,生菜,5.41
2026-04-19,生菜,4.99
2026-04-20,生菜,4.7
2026-04-21,生菜,4.72
2026-04-22,生菜,4.74
2026-04-23,生菜,4.67
2026-04-24,生菜,5.02
2026-04-25,生菜,4.48
2026-04-26,生菜,4.75
2026-04-27,生菜,4.1
2026-04-28,生菜,4.04
2026-04-29,生菜,2.64
2026-04-30,生菜,4.25
2026-05-01,生菜,3.79
2026-05-02,生菜,4.08
2026-05-03,生菜,1.67
2026-05-04,生菜,4.62
2026-05-05,生菜,3.27
2026-05-06,生菜,4.05
2026-05-07,生菜,2.81
2026-05-08,生菜,3.88
2026-05-09,生菜,2.98
2026-05-10,生菜,3.36
2026-05-11,生菜,5.01
2026-05-12,生菜,3.89
2026-05-13,生菜,4.26
2026-05-14,生菜,4.78
2026-05-15,生菜,4.67
2026-05-16,生菜,4.55
2026-05-17,生菜,4.74
2026-05-18,生菜,5.99
2026-05-19,生菜,4.51
2026-05-20,生菜,4.63
2026-05-21,生菜,5.08
2026-05-22,生菜,5.01
2026-05-23,生菜,4.93
2026-05-24,生菜,4.45
2026-05-25,生菜,3.22
2026-05-26,生菜,4.71
2026-05-27,生菜,2.86
2026-05-28,生菜,3.56
2026-05-29,生菜,2.76
2026-05-30,生菜,3.03
2026-05-31,生菜,3.16
2026-06-01,生菜,3.07
2026-06-02,生菜,3.08
2026-06-03,生菜,3.79
2026-06-04,生菜,3.12
2026-06-05,生菜,2.78
2026-06-06,生菜,3.61
2026-06-07,生菜,3.89
2026-06-08,生菜,2.62
2026-06-09,生菜,3.91
2026-06-10,生菜,4.19
2026-06-11,生菜,3.82
2026-06-12,生菜,5.06
2026-06-13,生菜,4.36
2026-06-14,生菜,4.74
2026-06-15,生菜,4.75
2026-06-16,生菜,5.03
2026-06-17,生菜,4.49
2026-06-18,生菜,4.38
2026-06-19,生菜,6.26
2026-06-20,生菜,4.81
2026-06-21,生菜,4.7
2026-06-22,生菜,3.95
2026-06-23,生菜,4.77
2026-06-24,生菜,4.25
2026-06-25,生菜,5.89
2026-06-26,生菜,5.36
2026-06-27,生菜,4.18
2026-06-28,生菜,5.78
2026-06-29,生菜,4.86
2026-06-30,生菜,3.93
2026-07-01,生菜,2.5
2026-07-02,生菜,5.27
2026-07-03,生菜,2.98
2026-07-04,生菜,2.77
2026-07-05,生菜,4.35
2026-07-06,生菜,5.2
2026-07-07,生菜,4.59
2026-07-08,生菜,4.14
2026-07-09,生菜,4.21
2026-07-10,生菜,4.44
2026-04-12,油菜,2.78
2026-04-13,油菜,2.71
2026-04-14,油菜,2.75
2026-04-15,油菜,2.78
2026-04-16,油菜,2.61
2026-04-17,油菜,2.85
2026-04-18,油菜,2.38
2026-04-19,油菜,3.01
2026-04-20,油菜,2.69
2026-04-21,油菜,2.63
2026-04-22,油菜,3.09
2026-04-23,油菜,3.49
2026-04-24,油菜,3.25
2026-04-25,油菜,2.24
2026-04-26,油菜,2.37
2026-04-27,油菜,3.0
2026-04-28,油菜,2.19
2026-04-29,油菜,2.38
2026-04-30,油菜,2.58
2026-05-01,油菜,1.94
2026-05-02,油菜,2.28
2026-05-03,油菜,1.69
2026-05-04,油菜,1.94
2026-05-05,油菜,2.28
2026-05-06,油菜,1.57
2026-05-07,油菜,2.36
2026-05-08,油菜,2.23
2026-05-09,油菜,2.5
2026-05-10,油菜,2.44
2026-05-11,油菜,2.94
2026-05-12,油菜,2.55
2026-05-13,油菜,2.41
2026-05-14,油菜,2.68
2026-05-15,油菜,2.9
2026-05-16,油菜,2.75
2026-05-17,油菜,2.77
2026-05-18,油菜,2.5
2026-05-19,油菜,2.5
2026-05-20,油菜,2.19
2026-05-21,油菜,3.32
2026-05-22,油菜,2.12
2026-05-23,油菜,2.24
2026-05-24,油菜,2.13
2026-05-25,油菜,2.62
2026-05-26,油菜,2.06
2026-05-27,油菜,2.52
2026-05-28,油菜,1.69
2026-05-29,油菜,1.94
2026-05-30,油菜,1.44
2026-05-31,油菜,2.49
2026-06-01,油菜,1.19
2026-06-02,油菜,1.73
2026-06-03,油菜,1.85
2026-06-04,油菜,1.8
2026-06-05,油菜,1.64
2026-06-06,油菜,1.74
2026-06-07,油菜,1.92
2026-06-08,油菜,1.97
2026-06-09,油菜,2.54
2026-06-10,油菜,3.16
2026-06-11,油菜,2.29
2026-06-12,油菜,2.15
2026-06-13,油菜,2.8
2026-06-14,油菜,3.96
2026-06-15,油菜,2.83
2026-06-16,油菜,3.87
2026-06-17,油菜,3.99
2026-06-18,油菜,3.24
2026-06-19,油菜,3.72
2026-06-20,油菜,4.14
2026-06-21,油菜,3.4
2026-06-22,油菜,3.44
2026-06-23,油菜,3.26
2026-06-24,油菜,3.04
2026-06-25,油菜,3.1
2026-06-26,油菜,2.79
2026-06-27,油菜,3.16
2026-06-28,油菜,2.76
2026-06-29,油菜,3.04
2026-06-30,油菜,2.27
2026-07-01,油菜,2.88
2026-07-02,油菜,2.99
2026-07-03,油菜,1.86
2026-07-04,油菜,2.7
2026-07-05,油菜,2.98
2026-07-06,油菜,2.04
2026-07-07,油菜,3.11
2026-07-08,油菜,2.63
2026-07-09,油菜,2.22
2026-07-10,油菜,2.47
2026-04-12,大蒜,7.04
2026-04-13,大蒜,6.85
2026-04-14,大蒜,7.56
2026-04-15,大蒜,6.38
2026-04-16,大蒜,7.65
2026-04-17,大蒜,6.27
2026-04-18,大蒜,7.66
2026-04-19,大蒜,6.96
2026-04-20,大蒜,7.14
2026-04-21,大蒜,9.01
2026-04-22,大蒜,8.78
2026-04-23,大蒜,8.16
2026-04-24,大蒜,6.31
2026-04-25,大蒜,6.85
2026-04-26,大蒜,8.09
2026-04-27,大蒜,6.79
2026-04-28,大蒜,8.65
2026-04-29,大蒜,6.52
2026-04-30,大蒜,6.09
2026-05-01,大蒜,5.41
2026-05-02,大蒜,5.68
2026-05-03,大蒜,5.28
2026-05-04,大蒜,6.06
2026-05-05,大蒜,6.29
2026-05-06,大蒜,4.64
2026-05-07,大蒜,4.2
2026-05-08,大蒜,3.85
2026-05-09,大蒜,6.31
2026-05-10,大蒜,4.95
2026-05-11,大蒜,4.16
2026-05-12,大蒜,6.88
2026-05-13,大蒜,9.17
2026-05-14,大蒜,6.96
2026-05-15,大蒜,7.98
2026-05-16,大蒜,7.41
2026-05-17,大蒜,7.35
2026-05-18,大蒜,8.42
2026-05-19,大蒜,7.26
2026-05-20,大蒜,7.77
2026-05-21,大蒜,7.73
2026-05-22,大蒜,6.63
2026-05-23,大蒜,8.06
2026-05-24,大蒜,6.69
2026-05-25,大蒜,5.87
2026-05-26,大蒜,6.86
2026-05-27,大蒜,5.17
2026-05-28,大蒜,5.8
2026-05-29,大蒜,5.5
2026-05-30,大蒜,6.34
2026-05-31,大蒜,5.55
2026-06-01,大蒜,4.92
2026-06-02,大蒜,5.65
2026-06-03,大蒜,6.18
2026-06-04,大蒜,5.4
2026-06-05,大蒜,4.96
2026-06-06,大蒜,3.82
2026-06-07,大蒜,4.27
2026-06-08,大蒜,5.26
2026-06-09,大蒜,5.26
2026-06-10,大蒜,5.99
2026-06-11,大蒜,6.56
2026-06-12,大蒜,7.35
2026-06-13,大蒜,7.09
2026-06-14,大蒜,7.93
2026-06-15,大蒜,7.79
2026-06-16,大蒜,6.02
2026-06-17,大蒜,7.21
2026-06-18,大蒜,8.1
2026-06-19,大蒜,7.12
2026-06-20,大蒜,8.88
2026-06-21,大蒜,9.72
2026-06-22,大蒜,9.3
2026-06-23,大蒜,7.74
2026-06-24,大蒜,9.2
2026-06-25,大蒜,7.65
2026-06-26,大蒜,6.92
2026-06-27,大蒜,6.39
2026-06-28,大蒜,6.43
2026-06-29,大蒜,6.1
2026-06-30,大蒜,6.42
2026-07-01,大蒜,6.22
2026-07-02,大蒜,5.92
2026-07-03,大蒜,6.24
2026-07-04,大蒜,6.92
2026-07-05,大蒜,6.68
2026-07-06,大蒜,4.35
2026-07-07,大蒜,3.39
2026-07-08,大蒜,6.92
2026-07-09,大蒜,4.82
2026-07-10,大蒜,6.1
