date,product,price
2026-06-22,油菜,3.41
2026-06-23,油菜,3.21
2026-06-24,油菜,3.34
2026-06-25,油菜,2.98
2026-06-26,油菜,2.98
2026-06-27,油菜,3.01
2026-06-28,油菜,2.64
2026-06-29,油菜,2.88
2026-06-30,油菜,3.07
2026-07-01,油菜,2.75
2026-07-02,油菜,2.52
2026-07-03,油菜,2.61
2026-07-04,油菜,2.79
2026-07-05,油菜,2.72
2026-07-06,油菜,3.02
2026-07-07,油菜,2.71
2026-07-08,油菜,3.04
2026-07-09,油菜,3.08
2026-07-10,油菜,2.71
2026-07-11,油菜,3.1
2026-04-12,胡萝卜,2.08
2026-04-13,胡萝卜,2.18
2026-04-14,胡萝卜,2.0
2026-04-15,胡萝卜,2.3
2026-04-16,胡萝卜,2.4
2026-04-17,胡萝卜,2.32
2026-04-18,胡萝卜,2.46
2026-04-19,胡萝卜,2.54
2026-04-20,胡萝卜,2.47
2026-04-21,胡萝卜,2.57
2026-04-22,胡萝卜,2.48
2026-04-23,胡萝卜,2.18
2026-04-24,胡萝卜,2.36
2026-04-25,胡萝卜,2.19
2026-04-26,胡萝卜,2.28
2026-04-27,胡萝卜,1.91
2026-04-28,胡萝卜,2.12
2026-04-29,胡萝卜,2.03
2026-04-30,胡萝卜,2.05
2026-05-01,胡萝卜,1.92
2026-05-02,胡萝卜,1.84
2026-05-03,胡萝卜,1.97
2026-05-04,胡萝卜,1.9
2026-05-05,胡萝卜,1.78
2026-05-06,胡萝卜,1.9
2026-05-07,胡萝卜,1.92
2026-05-08,胡萝卜,1.76
2026-05-09,胡萝卜,1.81
2026-05-10,胡萝卜,2.14
2026-05-11,胡萝卜,1.96
2026-05-12,胡萝卜,2.1
2026-05-13,胡萝卜,2.32
2026-05-14,胡萝卜,2.04
2026-05-15,胡萝卜,2.35
2026-05-16,胡萝卜,2.51
2026-05-17,胡萝卜,2.33
2026-05-18,胡萝卜,2.25
2026-05-19,胡萝卜,2.34
2026-05-20,胡萝卜,2.66
2026-05-21,胡萝卜,2.37
2026-05-22,胡萝卜,2.3
2026-05-23,胡萝卜,2.46
2026-05-24,胡萝卜,2.48
2026-05-25,胡萝卜,2.35
2026-05-26,胡萝卜,2.14
2026-05-27,胡萝卜,2.16
2026-05-28,胡萝卜,1.85
2026-05-29,胡萝卜,2.01
2026-05-30,胡萝卜,1.92
2026-05-31,胡萝卜,2.06
2026-06-01,胡萝卜,1.64
2026-06-02,胡萝卜,1.7
2026-06-03,胡萝卜,1.83
2026-06-04,胡萝卜,1.8
2026-06-05,胡萝卜,1.76
2026-06-06,胡萝卜,1.95
2026-06-07,胡萝卜,1.7
2026-06-08,胡萝卜,1.88
2026-06-09,胡萝卜,1.9
2026-06-10,胡萝卜,1.93
2026-06-11,胡萝卜,2.21
2026-06-12,胡萝卜,2.22
2026-06-13,胡萝卜,2.24
2026-06-14,胡萝卜,2.16
2026-06-15,胡萝卜,2.73
2026-06-16,胡萝卜,2.21
2026-06-17,胡萝卜,2.37
2026-06-18,胡萝卜,2.43
2026-06-19,胡萝卜,2.66
2026-06-20,胡萝卜,2.48
2026-06-21,胡萝卜,2.58
2026-06-22,胡萝卜,2.26
2026-06-23,胡萝卜,2.34
2026-06-24,胡萝卜,2.25
2026-06-25,胡萝卜,2.32
2026-06-26,胡萝卜,2.33
2026-06-27,胡萝卜,2.02
2026-06-28,胡萝卜,1.74
2026-06-29,胡萝卜,1.85
2026-06-30,胡萝卜,2.11
2026-07-01,胡萝卜,1.69
2026-07-02,胡萝卜,1.9
2026-07-03,胡萝卜,1.98
2026-07-04,胡萝卜,1.78
2026-07-05,胡萝卜,1.79
2026-07-06,胡萝卜,2.07
2026-07-07,胡萝卜,2.02
2026-07-08,胡萝卜,2.14
2026-07-09,胡萝卜,1.77
2026-07-10,胡萝卜,2.14
2026-07-11,胡萝卜,2.08
2026-04-12,韭菜,3.59
2026-04-13,韭菜,3.56
2026-04-14,韭菜,3.66
2026-04-15,韭菜,3.5
2026-04-16,韭菜,3.94
2026-04-17,韭菜,3.56
2026-04-18,韭菜,3.74
2026-04-19,韭菜,3.53
2026-04-20,韭菜,3.84
2026-04-21,韭菜,3.87
2026-04-22,韭菜,3.79
2026-04-23,韭菜,3.89
2026-04-24,韭菜,3.52
2026-04-25,韭菜,3.56
2026-04-26,韭菜,3.42
2026-04-27,韭菜,3.48
2026-04-28,韭菜,3.23
2026-04-29,韭菜,3.35
2026-04-30,韭菜,3.39
2026-05-01,韭菜,3.35
2026-05-02,韭菜,2.94
2026-05-03,韭菜,3.3
2026-05-04,韭菜,3.16
2026-05-05,韭菜,3.14
2026-05-06,韭菜,3.04
2026-05-07,韭菜,3.27
2026-05-08,韭菜,3.29
2026-05-09,韭菜,3.3
2026-05-10,韭菜,3.42
2026-05-11,韭菜,3.59
2026-05-12,韭菜,3.6
2026-05-13,韭菜,3.53
2026-05-14,韭菜,3.33
2026-05-15,韭菜,3.81
2026-05-16,韭菜,3.62
2026-05-17,韭菜,3.7
2026-05-18,韭菜,3.57
2026-05-19,韭菜,3.68
2026-05-20,韭菜,3.77
2026-05-21,韭菜,3.65
2026-05-22,韭菜,3.62
2026-05-23,韭菜,3.61
2026-05-24,韭菜,3.68
2026-05-25,韭菜,3.62
2026-05-26,韭菜,3.78
2026-05-27,韭菜,3.24
2026-05-28,韭菜,3.55
2026-05-29,韭菜,3.17
2026-05-30,韭菜,3.29
2026-05-31,韭菜,3.38
2026-06-01,韭菜,2.95
2026-06-02,韭菜,3.16
2026-06-03,韭菜,3.22
2026-06-04,韭菜,3.04
2026-06-05,韭菜,3.22
2026-06-06,韭菜,3.34
2026-06-07,韭菜,3.46
2026-06-08,韭菜,3.25
2026-06-09,韭菜,3.61
2026-06-10,韭菜,3.63
2026-06-11,韭菜,3.4
2026-06-12,韭菜,3.46
2026-06-13,韭菜,3.87
2026-06-14,韭菜,3.61
2026-06-15,韭菜,3.5
2026-06-16,韭菜,3.66
2026-06-17,韭菜,3.82
2026-06-18,韭菜,3.75
2026-06-19,韭菜,3.87
2026-06-20,韭菜,3.83
2026-06-21,韭菜,3.67
2026-06-22,韭菜,3.59
2026-06-23,韭菜,3.61
2026-06-24,韭菜,3.57
2026-06-25,韭菜,3.66
2026-06-26,韭菜,3.66
2026-06-27,韭菜,3.76
2026-06-28,韭菜,3.12
2026-06-29,韭菜,3.48
2026-06-30,韭菜,3.38
2026-07-01,韭菜,3.34
2026-07-02,韭菜,3.33
2026-07-03,韭菜,3.11
2026-07-04,韭菜,3.15
2026-07-05,韭菜,3.23
2026-07-06,韭菜,3.34
2026-07-07,韭菜,3.05
2026-07-08,韭菜,3.43
2026-07-09,韭菜,3.2
2026-07-10,韭菜,3.19
2026-07-11,韭菜,3.65
