date,product,price
2026-06-22,油菜,1.67
2026-06-23,油菜,1.85
2026-06-24,油菜,1.88
2026-06-25,油菜,1.5
2026-06-26,油菜,1.74
2026-06-27,油菜,1.61
2026-06-28,油菜,1.39
2026-06-29,油菜,1.34
2026-06-30,油菜,0.97
2026-07-01,油菜,1.4
2026-07-02,油菜,1.26
2026-07-03,油菜,1.16
2026-07-04,油菜,1.39
2026-07-05,油菜,1.21
2026-07-06,油菜,0.92
2026-07-07,油菜,1.2
2026-07-08,油菜,1.39
2026-07-09,油菜,1.35
2026-07-10,油菜,1.57
2026-07-11,油菜,1.81
2026-04-12,胡萝卜,1.8
2026-04-13,胡萝卜,1.56
2026-04-14,胡萝卜,1.87
2026-04-15,胡萝卜,2.0
2026-04-16,胡萝卜,1.92
2026-04-17,胡萝卜,1.93
2026-04-18,胡萝卜,2.02
2026-04-19,胡萝卜,1.95
2026-04-20,胡萝卜,1.97
2026-04-21,胡萝卜,1.94
2026-04-22,胡萝卜,2.19
2026-04-23,胡萝卜,2.05
2026-04-24,胡萝卜,2.02
2026-04-25,胡萝卜,1.66
2026-04-26,胡萝卜,1.84
2026-04-27,胡萝卜,1.87
2026-04-28,胡萝卜,1.78
2026-04-29,胡萝卜,1.8
2026-04-30,胡萝卜,1.32
2026-05-01,胡萝卜,1.52
2026-05-02,胡萝卜,1.47
2026-05-03,胡萝卜,1.6
2026-05-04,胡萝卜,1.6
2026-05-05,胡萝卜,1.69
2026-05-06,胡萝卜,1.26
2026-05-07,胡萝卜,1.42
2026-05-08,胡萝卜,1.64
2026-05-09,胡萝卜,1.64
2026-05-10,胡萝卜,1.36
2026-05-11,胡萝卜,1.41
2026-05-12,胡萝卜,1.53
2026-05-13,胡萝卜,1.79
2026-05-14,胡萝卜,1.71
2026-05-15,胡萝卜,1.7
2026-05-16,胡萝卜,1.96
2026-05-17,胡萝卜,2.13
2026-05-18,胡萝卜,2.04
2026-05-19,胡萝卜,1.98
2026-05-20,胡萝卜,1.92
2026-05-21,胡萝卜,1.89
2026-05-22,胡萝卜,1.75
2026-05-23,胡萝卜,1.93
2026-05-24,胡萝卜,1.85
2026-05-25,胡萝卜,1.69
2026-05-26,胡萝卜,1.81
2026-05-27,胡萝卜,1.86
2026-05-28,胡萝卜,1.6
2026-05-29,胡萝卜,1.65
2026-05-30,胡萝卜,1.69
2026-05-31,胡萝卜,1.49
2026-06-01,胡萝卜,1.43
2026-06-02,胡萝卜,1.53
2026-06-03,胡萝卜,1.15
2026-06-04,胡萝卜,1.42
2026-06-05,胡萝卜,1.59
2026-06-06,胡萝卜,1.26
2026-06-07,胡萝卜,1.55
2026-06-08,胡萝卜,1.77
2026-06-09,胡萝卜,1.77
2026-06-10,胡萝卜,1.69
2026-06-11,胡萝卜,1.48
2026-06-12,胡萝卜,2.05
2026-06-13,胡萝卜,2.07
2026-06-14,胡萝卜,2.06
2026-06-15,胡萝卜,1.93
2026-06-16,胡萝卜,2.06
2026-06-17,胡萝卜,2.05
2026-06-18,胡萝卜,1.99
2026-06-19,胡萝卜,2.16
2026-06-20,胡萝卜,1.91
2026-06-21,胡萝卜,1.99
2026-06-22,胡萝卜,1.95
2026-06-23,胡萝卜,1.93
2026-06-24,胡萝卜,1.85
2026-06-25,胡萝卜,1.58
2026-06-26,胡萝卜,2.01
2026-06-27,胡萝卜,1.67
2026-06-28,胡萝卜,1.23
2026-06-29,胡萝卜,1.48
2026-06-30,胡萝卜,1.42
2026-07-01,胡萝卜,1.52
2026-07-02,胡萝卜,1.72
2026-07-03,胡萝卜,1.47
2026-07-04,胡萝卜,1.47
2026-07-05,胡萝卜,1.69
2026-07-06,胡萝卜,1.3
2026-07-07,胡萝卜,1.59
2026-07-08,胡萝卜,1.55
2026-07-09,胡萝卜,1.7
2026-07-10,胡萝卜,1.61
2026-07-11,胡萝卜,1.59
2026-04-12,韭菜,2.11
2026-04-13,韭菜,1.83
2026-04-14,韭菜,1.89
2026-04-15,韭菜,2.04
2026-04-16,韭菜,2.09
2026-04-17,韭菜,2.13
2026-04-18,韭菜,2.21
2026-04-19,韭菜,2.19
2026-04-20,韭菜,2.25
2026-04-21,韭菜,2.4
2026-04-22,韭菜,2.02
2026-04-23,韭菜,2.16
2026-04-24,韭菜,2.03
2026-04-25,韭菜,2.15
2026-04-26,韭菜,1.76
2026-04-27,韭菜,2.13
2026-04-28,韭菜,1.9
2026-04-29,韭菜,1.83
2026-04-30,韭菜,1.68
2026-05-01,韭菜,1.63
2026-05-02,韭菜,1.43
2026-05-03,韭菜,1.36
2026-05-04,韭菜,1.71
2026-05-05,韭菜,1.46
2026-05-06,韭菜,1.48
2026-05-07,韭菜,1.64
2026-05-08,韭菜,1.59
2026-05-09,韭菜,1.64
2026-05-10,韭菜,1.69
2026-05-11,韭菜,1.94
2026-05-12,韭菜,1.9
2026-05-13,韭菜,1.87
2026-05-14,韭菜,1.81
2026-05-15,韭菜,1.93
2026-05-16,韭菜,2.25
2026-05-17,韭菜,2.17
2026-05-18,韭菜,2.19
2026-05-19,韭菜,2.35
2026-05-20,韭菜,2.14
2026-05-21,韭菜,2.12
2026-05-22,韭菜,2.05
2026-05-23,韭菜,2.06
2026-05-24,韭菜,1.91
2026-05-25,韭菜,1.64
2026-05-26,韭菜,1.69
2026-05-27,韭菜,1.7
2026-05-28,韭菜,1.84
2026-05-29,韭菜,1.81
2026-05-30,韭菜,1.74
2026-05-31,韭菜,1.66
2026-06-01,韭菜,1.54
2026-06-02,韭菜,1.74
2026-06-03,韭菜,1.64
2026-06-04,韭菜,1.6
2026-06-05,韭菜,1.6
2026-06-06,韭菜,1.47
2026-06-07,韭菜,1.9
2026-06-08,韭菜,2.08
2026-06-09,韭菜,1.67
2026-06-10,韭菜,1.82
2026-06-11,韭菜,1.87
2026-06-12,韭菜,1.92
2026-06-13,韭菜,1.83
2026-06-14,韭菜,2.19
2026-06-15,韭菜,2.03
2026-06-16,韭菜,2.02
2026-06-17,韭菜,2.16
2026-06-18,韭菜,2.36
2026-06-19,韭菜,1.98
2026-06-20,韭菜,2.16
2026-06-21,韭菜,2.02
2026-06-22,韭菜,1.96
2026-06-23,韭菜,2.04
2026-06-24,韭菜,2.06
2026-06-25,韭菜,1.71
2026-06-26,韭菜,1.95
2026-06-27,韭菜,1.95
2026-06-28,韭菜,1.79
2026-06-29,韭菜,1.45
2026-06-30,韭菜,1.68
2026-07-01,韭菜,1.71
2026-07-02,韭菜,1.65
2026-07-03,韭菜,1.7
2026-07-04,韭菜,1.65
2026-07-05,韭菜,1.66
2026-07-06,韭菜,1.51
2026-07-07,韭菜,1.91
2026-07-08,韭菜,1.77
2026-07-09,韭菜,1.49
2026-07-10,韭菜,1.64
2026-07-11,韭菜,2.05
2026-04-12,西兰花,2.04
2026-04-13,西兰花,2.03
2026-04-14,西兰花,2.52
2026-04-15,西兰花,2.29
2026-04-16,西兰花,2.41
2026-04-17,西兰花,2.27
2026-04-18,西兰花,2.62
2026-04-19,西兰花,2.5
2026-04-20,西兰花,2.45
2026-04-21,西兰花,2.54
2026-04-22,西兰花,2.27
2026-04-23,西兰花,2.44
2026-04-24,西兰花,2.42
2026-04-25,西兰花,2.17
2026-04-26,西兰花,1.97
2026-04-27,西兰花,2.24
2026-04-28,西兰花,2.05
2026-04-29,西兰花,2.23
2026-04-30,西兰花,2.05
2026-05-01,西兰花,2.11
2026-05-02,西兰花,1.61
2026-05-03,西兰花,1.97
2026-05-04,西兰花,1.74
2026-05-05,西兰花,1.93
2026-05-06,西兰花,1.66
2026-05-07,西兰花,1.92
2026-05-08,西兰花,2.04
2026-05-09,西兰花,1.69
2026-05-10,西兰花,2.21
2026-05-11,西兰花,2.28
2026-05-12,西兰花,2.2
2026-05-13,西兰花,2.46
2026-05-14,西兰花,2.16
2026-05-15,西兰花,2.43
2026-05-16,西兰花,2.39
2026-05-17,西兰花,2.46
2026-05-18,西兰花,2.3
2026-05-19,西兰花,2.69
2026-05-20,西兰花,2.46
2026-05-21,西兰花,2.56
2026-05-22,西兰花,2.27
2026-05-23,西兰花,2.25
2026-05-24,西兰花,2.34
2026-05-25,西兰花,2.49
2026-05-26,西兰花,1.99
2026-05-27,西兰花,2.01
2026-05-28,西兰花,2.06
2026-05-29,西兰花,1.97
2026-05-30,西兰花,1.7
2026-05-31,西兰花,2.02
2026-06-01,西兰花,1.99
2026-06-02,西兰花,1.8
2026-06-03,西兰花,2.04
2026-06-04,西兰花,1.87
2026-06-05,西兰花,1.96
2026-06-06,西兰花,2.14
2026-06-07,西兰花,1.83
2026-06-08,西兰花,1.86
2026-06-09,西兰花,1.87
2026-06-10,西兰花,2.05
2026-06-11,西兰花,2.21
2026-06-12,西兰花,2.12
2026-06-13,西兰花,2.38
2026-06-14,西兰花,2.37
2026-06-15,西兰花,2.17
2026-06-16,西兰花,2.32
2026-06-17,西兰花,2.51
2026-06-18,西兰花,2.28
2026-06-19,西兰花,2.21
2026-06-20,西兰花,2.74
2026-06-21,西兰花,2.54
2026-06-22,西兰花,2.47
2026-06-23,西兰花,2.16
2026-06-24,西兰花,2.25
2026-06-25,西兰花,2.33
2026-06-26,西兰花,1.81
2026-06-27,西兰花,2.34
2026-06-28,西兰花,1.53
2026-06-29,西兰花,1.81
2026-06-30,西兰花,2.07
2026-07-01,西兰花,2.0
2026-07-02,西兰花,1.8
2026-07-03,西兰花,1.76
2026-07-04,西兰花,1.91
2026-07-05,西兰花,1.99
2026-07-06,西兰花,1.92
2026-07-07,西兰花,1.81
2026-07-08,西兰花,1.97
2026-07-09,西兰花,1.99
2026-07-10,西兰花,2.07
2026-07-11,西兰花,2.27
2026-04-12,苦瓜,1.64
2026-04-13,苦瓜,1.64
2026-04-14,苦瓜,1.87
2026-04-15,苦瓜,2.13
2026-04-16,苦瓜,1.85
2026-04-17,苦瓜,1.8
2026-04-18,苦瓜,2.05
2026-04-19,苦瓜,2.11
2026-04-20,苦瓜,1.86
2026-04-21,苦瓜,2.11
2026-04-22,苦瓜,1.62
2026-04-23,苦瓜,1.96
2026-04-24,苦瓜,1.93
2026-04-25,苦瓜,1.91
2026-04-26,苦瓜,1.76
2026-04-27,苦瓜,1.75
2026-04-28,苦瓜,1.65
2026-04-29,苦瓜,1.7
2026-04-30,苦瓜,1.38
2026-05-01,苦瓜,1.3
2026-05-02,苦瓜,1.49
2026-05-03,苦瓜,1.24
2026-05-04,苦瓜,1.35
2026-05-05,苦瓜,1.71
2026-05-06,苦瓜,1.35
2026-05-07,苦瓜,1.35
2026-05-08,苦瓜,1.42
2026-05-09,苦瓜,1.46
2026-05-10,苦瓜,1.68
2026-05-11,苦瓜,1.76
2026-05-12,苦瓜,1.62
2026-05-13,苦瓜,1.66
2026-05-14,苦瓜,2.05
2026-05-15,苦瓜,1.74
2026-05-16,苦瓜,2.01
2026-05-17,苦瓜,2.2
2026-05-18,苦瓜,2.02
2026-05-19,苦瓜,2.42
2026-05-20,苦瓜,2.02
2026-05-21,苦瓜,2.13
2026-05-22,苦瓜,1.98
2026-05-23,苦瓜,1.87
2026-05-24,苦瓜,2.0
2026-05-25,苦瓜,1.96
2026-05-26,苦瓜,2.03
2026-05-27,苦瓜,1.71
2026-05-28,苦瓜,1.7
2026-05-29,苦瓜,1.32
2026-05-30,苦瓜,1.7
2026-05-31,苦瓜,1.69
2026-06-01,苦瓜,1.34
2026-06-02,苦瓜,1.3
2026-06-03,苦瓜,1.23
2026-06-04,苦瓜,1.48
2026-06-05,苦瓜,1.24
2026-06-06,苦瓜,1.22
2026-06-07,苦瓜,1.29
2026-06-08,苦瓜,1.45
2026-06-09,苦瓜,1.95
2026-06-10,苦瓜,1.6
2026-06-11,苦瓜,1.92
2026-06-12,苦瓜,1.78
2026-06-13,苦瓜,1.6
2026-06-14,苦瓜,1.82
2026-06-15,苦瓜,2.15
2026-06-16,苦瓜,2.04
2026-06-17,苦瓜,2.19
2026-06-18,苦瓜,2.13
2026-06-19,苦瓜,2.37
2026-06-20,苦瓜,2.05
2026-06-21,苦瓜,2.11
2026-06-22,苦瓜,2.12
2026-06-23,苦瓜,1.67
2026-06-24,苦瓜,1.85
2026-06-25,苦瓜,1.69
2026-06-26,苦瓜,1.53
2026-06-27,苦瓜,1.64
2026-06-28,苦瓜,1.73
2026-06-29,苦瓜,1.59
2026-06-30,苦瓜,1.24
2026-07-01,苦瓜,1.5
2026-07-02,苦瓜,1.42
2026-07-03,苦瓜,1.42
2026-07-04,苦瓜,1.1
2026-07-05,苦瓜,1.21
2026-07-06,苦瓜,1.56
2026-07-07,苦瓜,1.28
2026-07-08,苦瓜,1.7
2026-07-09,苦瓜,1.63
2026-07-10,苦瓜,1.61
2026-07-11,苦瓜,1.5
2026-04-12,豆角,2.45
2026-04-13,豆角,2.24
2026-04-14,豆角,2.48
2026-04-15,豆角,2.27
2026-04-16,豆角,2.35
2026-04-17,豆角,2.58
2026-04-18,豆角,2.68
2026-04-19,豆角,2.75
2026-04-20,豆角,2.97
2026-04-21,豆角,2.62
2026-04-22,豆角,2.41
2026-04-23,豆角,2.47
2026-04-24,豆角,2.47
2026-04-25,豆角,2.76
2026-04-26,豆角,2.6
2026-04-27,豆角,2.25
2026-04-28,豆角,2.11
2026-04-29,豆角,2.08
2026-04-30,豆角,1.95
2026-05-01,豆角,1.98
2026-05-02,豆角,2.0
2026-05-03,豆角,2.11
2026-05-04,豆角,2.16
2026-05-05,豆角,2.1
2026-05-06,豆角,1.92
2026-05-07,豆角,2.1
2026-05-08,豆角,2.13
2026-05-09,豆角,2.32
2026-05-10,豆角,2.1
2026-05-11,豆角,2.18
2026-05-12,豆角,2.02
2026-05-13,豆角,2.3
2026-05-14,豆角,2.31
2026-05-15,豆角,2.62
2026-05-16,豆角,2.45
2026-05-17,豆角,2.85
2026-05-18,豆角,2.51
2026-05-19,豆角,2.59
2026-05-20,豆角,2.24
2026-05-21,豆角,2.58
2026-05-22,豆角,2.67
2026-05-23,豆角,2.49
2026-05-24,豆角,2.54
2026-05-25,豆角,2.57
2026-05-26,豆角,2.21
2026-05-27,豆角,2.29
2026-05-28,豆角,1.99
2026-05-29,豆角,2.33
2026-05-30,豆角,2.25
2026-05-31,豆角,2.03
2026-06-01,豆角,2.12
2026-06-02,豆角,2.14
2026-06-03,豆角,1.85
2026-06-04,豆角,2.13
2026-06-05,豆角,2.08
2026-06-06,豆角,2.21
2026-06-07,豆角,2.19
2026-06-08,豆角,1.91
2026-06-09,豆角,2.27
2026-06-10,豆角,1.85
2026-06-11,豆角,2.46
2026-06-12,豆角,2.5
2026-06-13,豆角,2.36
2026-06-14,豆角,2.44
2026-06-15,豆角,2.65
2026-06-16,豆角,2.64
2026-06-17,豆角,2.49
2026-06-18,豆角,2.81
2026-06-19,豆角,2.68
2026-06-20,豆角,2.47
2026-06-21,豆角,2.66
2026-06-22,豆角,2.66
2026-06-23,豆角,2.83
2026-06-24,豆角,2.41
2026-06-25,豆角,2.54
2026-06-26,豆角,2.13
2026-06-27,豆角,2.25
2026-06-28,豆角,2.13
2026-06-29,豆角,1.92
2026-06-30,豆角,1.99
2026-07-01,豆角,2.08
2026-07-02,豆角,2.26
2026-07-03,豆角,1.92
2026-07-04,豆角,2.01
2026-07-05,豆角,2.2
2026-07-06,豆角,2.21
2026-07-07,豆角,2.25
2026-07-08,豆角,2.13
2026-07-09,豆角,2.14
2026-07-10,豆角,1.93
2026-07-11,豆角,2.43
2026-04-12,冬瓜,1.9
2026-04-13,冬瓜,2.02
2026-04-14,冬瓜,2.18
2026-04-15,冬瓜,1.91
2026-04-16,冬瓜,1.81
2026-04-17,冬瓜,2.31
2026-04-18,冬瓜,2.4
2026-04-19,冬瓜,2.02
2026-04-20,冬瓜,2.15
2026-04-21,冬瓜,2.44
2026-04-22,冬瓜,1.97
2026-04-23,冬瓜,1.94
2026-04-24,冬瓜,1.67
2026-04-25,冬瓜,1.7
2026-04-26,冬瓜,2.05
2026-04-27,冬瓜,1.47
2026-04-28,冬瓜,1.46
2026-04-29,冬瓜,1.73
2026-04-30,冬瓜,1.48
2026-05-01,冬瓜,1.53
2026-05-02,冬瓜,1.54
2026-05-03,冬瓜,1.66
2026-05-04,冬瓜,1.58
2026-05-05,冬瓜,1.6
2026-05-06,冬瓜,1.58
2026-05-07,冬瓜,1.5
2026-05-08,冬瓜,1.36
2026-05-09,冬瓜,1.46
2026-05-10,冬瓜,1.96
2026-05-11,冬瓜,1.91
2026-05-12,冬瓜,1.56
2026-05-13,冬瓜,1.8
2026-05-14,冬瓜,2.08
2026-05-15,冬瓜,1.89
2026-05-16,冬瓜,2.0
2026-05-17,冬瓜,2.25
2026-05-18,冬瓜,1.69
2026-05-19,冬瓜,1.83
2026-05-20,冬瓜,2.15
2026-05-21,冬瓜,2.21
2026-05-22,冬瓜,2.07
2026-05-23,冬瓜,2.09
2026-05-24,冬瓜,1.96
2026-05-25,冬瓜,1.86
2026-05-26,冬瓜,1.85
2026-05-27,冬瓜,1.9
2026-05-28,冬瓜,1.79
2026-05-29,冬瓜,1.44
2026-05-30,冬瓜,1.76
2026-05-31,冬瓜,1.58
2026-06-01,冬瓜,1.63
2026-06-02,冬瓜,1.57
2026-06-03,冬瓜,1.35
2026-06-04,冬瓜,1.46
2026-06-05,冬瓜,1.29
2026-06-06,冬瓜,1.74
2026-06-07,冬瓜,1.56
2026-06-08,冬瓜,1.28
2026-06-09,冬瓜,1.61
2026-06-10,冬瓜,1.67
2026-06-11,冬瓜,1.67
2026-06-12,冬瓜,1.77
2026-06-13,冬瓜,1.92
2026-06-14,冬瓜,1.78
2026-06-15,冬瓜,2.22
2026-06-16,冬瓜,1.97
2026-06-17,冬瓜,2.19
2026-06-18,冬瓜,2.26
2026-06-19,冬瓜,2.08
2026-06-20,冬瓜,1.91
2026-06-21,冬瓜,1.94
2026-06-22,冬瓜,1.72
2026-06-23,冬瓜,1.71
2026-06-24,冬瓜,1.92
2026-06-25,冬瓜,1.48
2026-06-26,冬瓜,1.85
2026-06-27,冬瓜,1.67
2026-06-28,冬瓜,1.64
2026-06-29,冬瓜,1.74
2026-06-30,冬瓜,1.58
2026-07-01,冬瓜,1.32
2026-07-02,冬瓜,1.34
2026-07-03,冬瓜,1.43
2026-07-04,冬瓜,1.39
2026-07-05,冬瓜,1.29
2026-07-06,冬瓜,1.57
2026-07-07,冬瓜,1.54
2026-07-08,冬瓜,1.79
2026-07-09,冬瓜,1.65
2026-07-10,冬瓜,1.74
2026-07-11,冬瓜,1.83
2026-04-12,南瓜,2.29
2026-04-13,南瓜,2.46
2026-04-14,南瓜,2.42
2026-04-15,南瓜,2.25
2026-04-16,南瓜,2.67
2026-04-17,南瓜,2.58
2026-04-18,南瓜,2.36
2026-04-19,南瓜,2.31
2026-04-20,南瓜,2.51
2026-04-21,南瓜,2.63
2026-04-22,南瓜,2.51
2026-04-23,南瓜,2.21
2026-04-24,南瓜,2.44
2026-04-25,南瓜,2.14
2026-04-26,南瓜,2.33
2026-04-27,南瓜,2.19
2026-04-28,南瓜,2.19
2026-04-29,南瓜,2.15
2026-04-30,南瓜,1.9
2026-05-01,南瓜,1.94
2026-05-02,南瓜,1.97
2026-05-03,南瓜,1.99
2026-05-04,南瓜,1.82
2026-05-05,南瓜,2.25
2026-05-06,南瓜,1.73
2026-05-07,南瓜,1.78
2026-05-08,南瓜,1.87
2026-05-09,南瓜,2.06
2026-05-10,南瓜,1.94
2026-05-11,南瓜,1.75
2026-05-12,南瓜,2.08
2026-05-13,南瓜,2.11
2026-05-14,南瓜,2.07
2026-05-15,南瓜,2.33
2026-05-16,南瓜,2.14
2026-05-17,南瓜,2.55
2026-05-18,南瓜,2.13
2026-05-19,南瓜,2.22
2026-05-20,南瓜,2.56
2026-05-21,南瓜,2.72
2026-05-22,南瓜,2.54
2026-05-23,南瓜,2.74
2026-05-24,南瓜,2.27
2026-05-25,南瓜,2.57
2026-05-26,南瓜,2.2
2026-05-27,南瓜,2.22
2026-05-28,南瓜,1.98
2026-05-29,南瓜,2.26
2026-05-30,南瓜,2.06
2026-05-31,南瓜,1.9
2026-06-01,南瓜,2.02
2026-06-02,南瓜,1.82
2026-06-03,南瓜,1.92
2026-06-04,南瓜,1.84
2026-06-05,南瓜,1.81
2026-06-06,南瓜,1.64
2026-06-07,南瓜,2.09
2026-06-08,南瓜,1.92
2026-06-09,南瓜,2.22
2026-06-10,南瓜,2.33
2026-06-11,南瓜,2.11
2026-06-12,南瓜,2.3
2026-06-13,南瓜,2.32
2026-06-14,南瓜,2.36
2026-06-15,南瓜,2.51
2026-06-16,南瓜,2.7
2026-06-17,南瓜,2.29
2026-06-18,南瓜,2.22
2026-06-19,南瓜,2.27
2026-06-20,南瓜,2.36
2026-06-21,南瓜,2.6
2026-06-22,南瓜,2.22
2026-06-23,南瓜,2.63
2026-06-24,南瓜,2.27
2026-06-25,南瓜,2.42
2026-06-26,南瓜,2.19
2026-06-27,南瓜,2.22
2026-06-28,南瓜,2.05
2026-06-29,南瓜,2.05
2026-06-30,南瓜,2.01
2026-07-01,南瓜,1.66
2026-07-02,南瓜,1.97
2026-07-03,南瓜,1.83
2026-07-04,南瓜,1.75
2026-07-05,南瓜,2.13
2026-07-06,南瓜,1.9
2026-07-07,南瓜,1.86
2026-07-08,南瓜,2.2
2026-07-09,南瓜,2.05
2026-07-10,南瓜,2.05
2026-07-11,南瓜,2.32
